method,n_selected,functional_hit_rate,mean_fitness,best_fitness,mean_edit_distance,constraint_satisfaction_rate,joint_success_rate,task_idx,dataset_id,objective,edit_budget,seed
objective_only,50,0.34,0.6123626097381752,0.9809529334416213,1.98,1.0,0.34,29,GFP_AEQVI_Sarkisyan_2016,motif_avoidance,2,3
dms_prior_rerank,50,1.0,0.9140515140967631,0.999961325753181,1.0,1.0,1.0,29,GFP_AEQVI_Sarkisyan_2016,motif_avoidance,2,3
editguard_guided,50,1.0,0.9140515140967631,0.999961325753181,1.0,1.0,1.0,29,GFP_AEQVI_Sarkisyan_2016,motif_avoidance,2,3
random,50,0.44,0.6997401090613761,0.9805468538500213,1.96,1.0,0.44,29,GFP_AEQVI_Sarkisyan_2016,motif_avoidance,2,4
novelty,50,0.5,0.7132494102177361,0.9689252426808987,2.0,1.0,0.5,29,GFP_AEQVI_Sarkisyan_2016,motif_avoidance,2,4
objective_only,50,0.5,0.7117794020961442,0.9689252426808987,1.88,1.0,0.5,29,GFP_AEQVI_Sarkisyan_2016,motif_avoidance,2,4
dms_prior_rerank,50,0.96,0.886456278763971,0.999961325753181,1.0,1.0,0.96,29,GFP_AEQVI_Sarkisyan_2016,motif_avoidance,2,4
editguard_guided,50,0.96,0.886456278763971,0.999961325753181,1.0,1.0,0.96,29,GFP_AEQVI_Sarkisyan_2016,motif_avoidance,2,4
random,50,0.38,0.595706771860618,0.9959392040840005,2.38,1.0,0.38,30,GFP_AEQVI_Sarkisyan_2016,novelty,3,0
novelty,50,0.36,0.6255273233553776,0.9795799976795452,3.0,1.0,0.36,30,GFP_AEQVI_Sarkisyan_2016,novelty,3,0
objective_only,50,0.26,0.5518494024828867,0.9742429516185173,3.0,1.0,0.26,30,GFP_AEQVI_Sarkisyan_2016,novelty,3,0
dms_prior_rerank,50,1.0,0.9200235912905597,0.9988397725954287,1.0,1.0,1.0,30,GFP_AEQVI_Sarkisyan_2016,novelty,3,0
editguard_guided,50,0.5,0.6892895540859341,1.0,3.0,1.0,0.5,30,GFP_AEQVI_Sarkisyan_2016,novelty,3,0
random,50,0.26,0.5891321499013807,0.9842595815446494,2.44,1.0,0.26,30,GFP_AEQVI_Sarkisyan_2016,novelty,3,1
novelty,50,0.24,0.5591656031248791,0.9719805081796032,3.0,1.0,0.24,30,GFP_AEQVI_Sarkisyan_2016,novelty,3,1
objective_only,50,0.34,0.6158053911900067,0.9719805081796032,3.0,1.0,0.34,30,GFP_AEQVI_Sarkisyan_2016,novelty,3,1
dms_prior_rerank,50,1.0,0.9218698998337007,0.9975828595738098,1.0,1.0,1.0,30,GFP_AEQVI_Sarkisyan_2016,novelty,3,1
editguard_guided,50,0.38,0.6796148045016822,0.9690606025447654,3.0,1.0,0.38,30,GFP_AEQVI_Sarkisyan_2016,novelty,3,1
random,50,0.38,0.629287427002359,0.99110492323162,2.58,1.0,0.38,30,GFP_AEQVI_Sarkisyan_2016,novelty,3,2
novelty,50,0.44,0.6663721622771397,0.9971381057353909,3.0,1.0,0.44,30,GFP_AEQVI_Sarkisyan_2016,novelty,3,2
objective_only,50,0.3,0.5930659009165796,0.9971381057353909,3.0,1.0,0.3,30,GFP_AEQVI_Sarkisyan_2016,novelty,3,2
dms_prior_rerank,50,1.0,0.920727075840198,0.9934640522875817,1.0,1.0,1.0,30,GFP_AEQVI_Sarkisyan_2016,novelty,3,2
editguard_guided,50,0.68,0.7747735622848747,0.9967707003906099,3.0,1.0,0.68,30,GFP_AEQVI_Sarkisyan_2016,novelty,3,2
random,50,0.4,0.6219729667014735,0.9941215144835054,2.4,1.0,0.4,30,GFP_AEQVI_Sarkisyan_2016,novelty,3,3
novelty,50,0.32,0.5647051088680048,0.9829639942762115,3.0,1.0,0.32,30,GFP_AEQVI_Sarkisyan_2016,novelty,3,3
objective_only,50,0.36,0.5891251885369533,0.9829639942762115,3.0,1.0,0.36,30,GFP_AEQVI_Sarkisyan_2016,novelty,3,3
dms_prior_rerank,50,1.0,0.920302432610125,0.9988397725954287,1.0,1.0,1.0,30,GFP_AEQVI_Sarkisyan_2016,novelty,3,3
editguard_guided,50,0.62,0.7950883706539815,0.9998453030127238,3.0,1.0,0.62,30,GFP_AEQVI_Sarkisyan_2016,novelty,3,3
random,50,0.44,0.6575600417681866,0.9585218702865762,2.26,1.0,0.44,30,GFP_AEQVI_Sarkisyan_2016,novelty,3,4
novelty,50,0.3,0.5990810998955794,0.998259658893143,3.0,1.0,0.3,30,GFP_AEQVI_Sarkisyan_2016,novelty,3,4
objective_only,50,0.4,0.6379197122636036,0.998259658893143,3.0,1.0,0.4,30,GFP_AEQVI_Sarkisyan_2016,novelty,3,4
dms_prior_rerank,50,1.0,0.9165274393781181,0.9990718180763429,1.0,1.0,1.0,30,GFP_AEQVI_Sarkisyan_2016,novelty,3,4
editguard_guided,50,0.5,0.6905899756352245,0.9931546583130294,3.0,1.0,0.5,30,GFP_AEQVI_Sarkisyan_2016,novelty,3,4
random,50,0.6,0.7536547163243995,0.9836407935955447,2.32,1.0,0.6,31,GFP_AEQVI_Sarkisyan_2016,fragility_aware,3,0
novelty,50,0.4,0.6798325405112736,0.988842479792706,3.0,1.0,0.4,31,GFP_AEQVI_Sarkisyan_2016,fragility_aware,3,0
objective_only,50,0.5,0.745217542638357,0.9912596202188962,2.44,1.0,0.5,31,GFP_AEQVI_Sarkisyan_2016,fragility_aware,3,0
dms_prior_rerank,50,0.98,0.909439610163592,0.999961325753181,1.0,1.0,0.98,31,GFP_AEQVI_Sarkisyan_2016,fragility_aware,3,0
editguard_guided,50,0.98,0.909439610163592,0.999961325753181,1.0,1.0,0.98,31,GFP_AEQVI_Sarkisyan_2016,fragility_aware,3,0
random,50,0.58,0.7687929767567776,0.9906988436400201,2.32,1.0,0.58,31,GFP_AEQVI_Sarkisyan_2016,fragility_aware,3,1
novelty,50,0.48,0.701900452488688,0.9939281432494103,3.0,1.0,0.48,31,GFP_AEQVI_Sarkisyan_2016,fragility_aware,3,1
objective_only,50,0.54,0.7099926518931043,0.9975441853269907,2.28,1.0,0.54,31,GFP_AEQVI_Sarkisyan_2016,fragility_aware,3,1
dms_prior_rerank,50,1.0,0.9138206288432532,0.999961325753181,1.0,1.0,1.0,31,GFP_AEQVI_Sarkisyan_2016,fragility_aware,3,1
editguard_guided,50,1.0,0.9138206288432532,0.999961325753181,1.0,1.0,1.0,31,GFP_AEQVI_Sarkisyan_2016,fragility_aware,3,1
random,50,0.52,0.7368043469853425,0.9925745446107437,2.42,1.0,0.52,31,GFP_AEQVI_Sarkisyan_2016,fragility_aware,3,2
novelty,50,0.5,0.7201941447190316,0.9990331438295239,3.0,1.0,0.5,31,GFP_AEQVI_Sarkisyan_2016,fragility_aware,3,2
objective_only,50,0.44,0.7160641219012259,0.9949530107901149,2.32,1.0,0.44,31,GFP_AEQVI_Sarkisyan_2016,fragility_aware,3,2
dms_prior_rerank,50,1.0,0.9111142050508566,0.999961325753181,1.0,1.0,1.0,31,GFP_AEQVI_Sarkisyan_2016,fragility_aware,3,2
editguard_guided,50,1.0,0.9111142050508566,0.999961325753181,1.0,1.0,1.0,31,GFP_AEQVI_Sarkisyan_2016,fragility_aware,3,2
random,50,0.62,0.7839849943922341,0.9959778783308195,2.3,1.0,0.62,31,GFP_AEQVI_Sarkisyan_2016,fragility_aware,3,3
novelty,50,0.48,0.683817921645976,0.966411416637661,3.0,1.0,0.48,31,GFP_AEQVI_Sarkisyan_2016,fragility_aware,3,3
objective_only,50,0.6,0.7565092624821133,0.9986464013613335,2.36,1.0,0.6,31,GFP_AEQVI_Sarkisyan_2016,fragility_aware,3,3
dms_prior_rerank,50,0.98,0.9072514212785704,0.999961325753181,1.0,1.0,0.98,31,GFP_AEQVI_Sarkisyan_2016,fragility_aware,3,3
editguard_guided,50,0.98,0.9072514212785704,0.999961325753181,1.0,1.0,0.98,31,GFP_AEQVI_Sarkisyan_2016,fragility_aware,3,3
random,50,0.46,0.7041833932784158,0.9942955485941911,2.48,1.0,0.46,31,GFP_AEQVI_Sarkisyan_2016,fragility_aware,3,4
novelty,50,0.52,0.7021421665313069,0.9880496577329156,3.0,1.0,0.52,31,GFP_AEQVI_Sarkisyan_2016,fragility_aware,3,4
objective_only,50,0.46,0.7140781993270682,0.9838148277062304,2.38,1.0,0.46,31,GFP_AEQVI_Sarkisyan_2016,fragility_aware,3,4
dms_prior_rerank,50,0.96,0.9117020536025062,0.9927872529682484,1.0,1.0,0.96,31,GFP_AEQVI_Sarkisyan_2016,fragility_aware,3,4
editguard_guided,50,0.96,0.9117020536025062,0.9927872529682484,1.0,1.0,0.96,31,GFP_AEQVI_Sarkisyan_2016,fragility_aware,3,4
random,50,0.36,0.6107947557721313,0.9787291642495263,2.4,1.0,0.36,32,GFP_AEQVI_Sarkisyan_2016,motif_avoidance,3,0
novelty,50,0.28,0.5390145801910508,0.9688478941872607,3.0,1.0,0.28,32,GFP_AEQVI_Sarkisyan_2016,motif_avoidance,3,0
objective_only,50,0.38,0.6292516533240515,0.9503035928375295,2.46,1.0,0.38,32,GFP_AEQVI_Sarkisyan_2016,motif_avoidance,3,0
dms_prior_rerank,50,1.0,0.9122945430637738,0.999961325753181,1.0,1.0,1.0,32,GFP_AEQVI_Sarkisyan_2016,motif_avoidance,3,0
editguard_guided,50,1.0,0.9122945430637738,0.999961325753181,1.0,1.0,1.0,32,GFP_AEQVI_Sarkisyan_2016,motif_avoidance,3,0
random,50,0.38,0.6011273542947752,0.9879723092392776,2.5,1.0,0.38,32,GFP_AEQVI_Sarkisyan_2016,motif_avoidance,3,1
novelty,50,0.4,0.6351587577831921,0.9980662876590478,3.0,1.0,0.4,32,GFP_AEQVI_Sarkisyan_2016,motif_avoidance,3,1
objective_only,50,0.48,0.6926692965154504,0.9980662876590478,2.32,1.0,0.48,32,GFP_AEQVI_Sarkisyan_2016,motif_avoidance,3,1
dms_prior_rerank,50,1.0,0.9059655025718375,0.9927872529682484,1.0,1.0,1.0,32,GFP_AEQVI_Sarkisyan_2016,motif_avoidance,3,1
editguard_guided,50,1.0,0.9059655025718375,0.9927872529682484,1.0,1.0,1.0,32,GFP_AEQVI_Sarkisyan_2016,motif_avoidance,3,1
random,50,0.26,0.5867633522837142,0.9880883319797347,2.58,1.0,0.26,32,GFP_AEQVI_Sarkisyan_2016,motif_avoidance,3,2
novelty,50,0.26,0.5601927911203929,0.9633561511389566,3.0,1.0,0.26,32,GFP_AEQVI_Sarkisyan_2016,motif_avoidance,3,2
objective_only,50,0.42,0.6456290366245118,0.9877596008817728,2.42,1.0,0.42,32,GFP_AEQVI_Sarkisyan_2016,motif_avoidance,3,2
dms_prior_rerank,50,1.0,0.9244165989867348,0.9990718180763429,1.0,1.0,1.0,32,GFP_AEQVI_Sarkisyan_2016,motif_avoidance,3,2
editguard_guided,50,1.0,0.9244165989867348,0.9990718180763429,1.0,1.0,1.0,32,GFP_AEQVI_Sarkisyan_2016,motif_avoidance,3,2
random,50,0.38,0.6799321266968326,0.9742622887419268,2.32,1.0,0.38,32,GFP_AEQVI_Sarkisyan_2016,motif_avoidance,3,3
novelty,50,0.38,0.5823525544340024,0.964187647445566,3.0,1.0,0.38,32,GFP_AEQVI_Sarkisyan_2016,motif_avoidance,3,3
objective_only,50,0.5,0.6601109950883707,0.9940054917430483,2.54,1.0,0.5,32,GFP_AEQVI_Sarkisyan_2016,motif_avoidance,3,3
dms_prior_rerank,50,1.0,0.9149081486638047,0.9990718180763429,1.0,1.0,1.0,32,GFP_AEQVI_Sarkisyan_2016,motif_avoidance,3,3
editguard_guided,50,1.0,0.9149081486638047,0.9990718180763429,1.0,1.0,1.0,32,GFP_AEQVI_Sarkisyan_2016,motif_avoidance,3,3
random,50,0.52,0.6759500328731097,0.984839695246935,2.4,1.0,0.52,32,GFP_AEQVI_Sarkisyan_2016,motif_avoidance,3,4
novelty,50,0.44,0.6314796766832965,0.9843756042851065,3.0,1.0,0.44,32,GFP_AEQVI_Sarkisyan_2016,motif_avoidance,3,4
objective_only,50,0.38,0.6438241095254671,0.9843756042851065,2.54,1.0,0.38,32,GFP_AEQVI_Sarkisyan_2016,motif_avoidance,3,4
dms_prior_rerank,50,1.0,0.9225443786982248,0.9988397725954287,1.0,1.0,1.0,32,GFP_AEQVI_Sarkisyan_2016,motif_avoidance,3,4
editguard_guided,50,1.0,0.9225443786982248,0.9988397725954287,1.0,1.0,1.0,32,GFP_AEQVI_Sarkisyan_2016,motif_avoidance,3,4
random,50,0.22,0.5164906988436401,0.9943148857176006,3.1,1.0,0.22,33,GFP_AEQVI_Sarkisyan_2016,novelty,5,0
novelty,50,0.04,0.32460668290985034,0.9138531152105813,5.0,1.0,0.04,33,GFP_AEQVI_Sarkisyan_2016,novelty,5,0
objective_only,50,0.14,0.41034072011447575,0.9384499361874927,5.0,1.0,0.14,33,GFP_AEQVI_Sarkisyan_2016,novelty,5,0
dms_prior_rerank,50,1.0,0.9111726031635534,0.9988397725954287,1.0,1.0,1.0,33,GFP_AEQVI_Sarkisyan_2016,novelty,5,0
editguard_guided,50,0.84,0.8506717716672467,0.9988397725954287,1.82,1.0,0.84,33,GFP_AEQVI_Sarkisyan_2016,novelty,5,0
random,50,0.32,0.5830649340604093,0.9769114746490312,3.22,1.0,0.32,33,GFP_AEQVI_Sarkisyan_2016,novelty,5,1
novelty,50,0.08,0.3336450477626948,0.8986734733341069,5.0,1.0,0.08,33,GFP_AEQVI_Sarkisyan_2016,novelty,5,1
objective_only,50,0.06,0.3444664887651313,0.9485245774838535,5.0,1.0,0.06,33,GFP_AEQVI_Sarkisyan_2016,novelty,5,1
dms_prior_rerank,50,1.0,0.9205263564992072,0.984317592914878,1.0,1.0,1.0,33,GFP_AEQVI_Sarkisyan_2016,novelty,5,1
editguard_guided,50,0.74,0.8132234984723672,0.9979889391654098,2.42,1.0,0.74,33,GFP_AEQVI_Sarkisyan_2016,novelty,5,1
random,50,0.3,0.5493255211354758,0.9730053757203079,3.12,1.0,0.3,33,GFP_AEQVI_Sarkisyan_2016,novelty,5,2
novelty,50,0.08,0.3201191166802026,0.9916463626870867,5.0,1.0,0.08,33,GFP_AEQVI_Sarkisyan_2016,novelty,5,2
objective_only,50,0.1,0.38149205244227863,0.9916463626870867,5.0,1.0,0.1,33,GFP_AEQVI_Sarkisyan_2016,novelty,5,2
dms_prior_rerank,50,1.0,0.9108632091890009,0.9926905673512009,1.0,1.0,1.0,33,GFP_AEQVI_Sarkisyan_2016,novelty,5,2
editguard_guided,50,0.6,0.7040577019762541,0.9926905673512009,2.64,1.0,0.6,33,GFP_AEQVI_Sarkisyan_2016,novelty,5,2
random,50,0.28,0.5981444096376224,0.9737015121630507,3.0,1.0,0.28,33,GFP_AEQVI_Sarkisyan_2016,novelty,5,3
novelty,50,0.14,0.35702014928259274,0.9672815871910895,5.0,1.0,0.14,33,GFP_AEQVI_Sarkisyan_2016,novelty,5,3
objective_only,50,0.16,0.37814402289515414,0.9853617975789921,5.0,1.0,0.16,33,GFP_AEQVI_Sarkisyan_2016,novelty,5,3
dms_prior_rerank,50,1.0,0.9106563019685191,0.9926905673512009,1.0,1.0,1.0,33,GFP_AEQVI_Sarkisyan_2016,novelty,5,3
editguard_guided,50,0.86,0.8378678887728661,0.9926905673512009,1.56,1.0,0.86,33,GFP_AEQVI_Sarkisyan_2016,novelty,5,3
random,50,0.4,0.585952353327919,0.9975828595738098,3.24,1.0,0.4,33,GFP_AEQVI_Sarkisyan_2016,novelty,5,4
novelty,50,0.06,0.33284120354256097,0.9502455814673009,5.0,1.0,0.06,33,GFP_AEQVI_Sarkisyan_2016,novelty,5,4
objective_only,50,0.08,0.3641255752794214,0.9502455814673009,5.0,1.0,0.08,33,GFP_AEQVI_Sarkisyan_2016,novelty,5,4
dms_prior_rerank,50,1.0,0.9193193332559849,0.9990718180763429,1.0,1.0,1.0,33,GFP_AEQVI_Sarkisyan_2016,novelty,5,4
editguard_guided,50,0.66,0.7721576362300344,0.9990718180763429,2.66,1.0,0.66,33,GFP_AEQVI_Sarkisyan_2016,novelty,5,4
random,50,0.36,0.6294937541091387,0.9946436168155626,2.94,1.0,0.36,34,GFP_AEQVI_Sarkisyan_2016,fragility_aware,5,0
novelty,50,0.3,0.5340025911745369,0.9796380090497737,5.0,1.0,0.3,34,GFP_AEQVI_Sarkisyan_2016,fragility_aware,5,0
objective_only,50,0.48,0.6853486483350736,0.993657423521677,2.9,1.0,0.48,34,GFP_AEQVI_Sarkisyan_2016,fragility_aware,5,0
dms_prior_rerank,50,1.0,0.9151386471748463,0.9988397725954287,1.0,1.0,1.0,34,GFP_AEQVI_Sarkisyan_2016,fragility_aware,5,0
editguard_guided,50,1.0,0.9151386471748463,0.9988397725954287,1.0,1.0,1.0,34,GFP_AEQVI_Sarkisyan_2016,fragility_aware,5,0
random,50,0.48,0.7207309432648799,0.9881270062265537,2.82,1.0,0.48,34,GFP_AEQVI_Sarkisyan_2016,fragility_aware,5,1
novelty,50,0.24,0.5847577058436787,0.9702595041961558,5.0,1.0,0.24,34,GFP_AEQVI_Sarkisyan_2016,fragility_aware,5,1
objective_only,50,0.48,0.7387055729589668,0.9908342035038867,2.92,1.0,0.48,34,GFP_AEQVI_Sarkisyan_2016,fragility_aware,5,1
dms_prior_rerank,50,1.0,0.9025876938546622,0.9975828595738098,1.0,1.0,1.0,34,GFP_AEQVI_Sarkisyan_2016,fragility_aware,5,1
editguard_guided,50,1.0,0.9025876938546622,0.9975828595738098,1.0,1.0,1.0,34,GFP_AEQVI_Sarkisyan_2016,fragility_aware,5,1
random,50,0.52,0.716050199172371,0.9938121205089531,2.86,1.0,0.52,34,GFP_AEQVI_Sarkisyan_2016,fragility_aware,5,2
novelty,50,0.3,0.5771143210735971,0.9977182194376765,5.0,1.0,0.3,34,GFP_AEQVI_Sarkisyan_2016,fragility_aware,5,2
objective_only,50,0.5,0.7079237730595195,0.9983370073867811,2.9,1.0,0.5,34,GFP_AEQVI_Sarkisyan_2016,fragility_aware,5,2
dms_prior_rerank,50,1.0,0.9124689639169277,0.999961325753181,1.0,1.0,1.0,34,GFP_AEQVI_Sarkisyan_2016,fragility_aware,5,2
editguard_guided,50,1.0,0.9124689639169277,0.999961325753181,1.0,1.0,1.0,34,GFP_AEQVI_Sarkisyan_2016,fragility_aware,5,2
random,50,0.36,0.6602158022972503,0.9960552268244576,3.04,1.0,0.36,34,GFP_AEQVI_Sarkisyan_2016,fragility_aware,5,3
novelty,50,0.24,0.5006516610589009,0.9626213404493947,5.0,1.0,0.24,34,GFP_AEQVI_Sarkisyan_2016,fragility_aware,5,3
objective_only,50,0.34,0.6820528290211547,0.9756545616274123,3.02,1.0,0.34,34,GFP_AEQVI_Sarkisyan_2016,fragility_aware,5,3
dms_prior_rerank,50,1.0,0.9095316548710214,0.9988397725954287,1.0,1.0,1.0,34,GFP_AEQVI_Sarkisyan_2016,fragility_aware,5,3
editguard_guided,50,1.0,0.9095316548710214,0.9988397725954287,1.0,1.0,1.0,34,GFP_AEQVI_Sarkisyan_2016,fragility_aware,5,3
random,50,0.48,0.6871512549793093,0.993734772015315,2.7,1.0,0.48,34,GFP_AEQVI_Sarkisyan_2016,fragility_aware,5,4
novelty,50,0.32,0.5758316896778435,0.9960939010712766,5.0,1.0,0.32,34,GFP_AEQVI_Sarkisyan_2016,fragility_aware,5,4
objective_only,50,0.36,0.6387036392466257,0.9845303012723827,2.9,1.0,0.36,34,GFP_AEQVI_Sarkisyan_2016,fragility_aware,5,4
dms_prior_rerank,50,0.98,0.915183122558688,0.999961325753181,1.0,1.0,0.98,34,GFP_AEQVI_Sarkisyan_2016,fragility_aware,5,4
editguard_guided,50,0.98,0.915183122558688,0.999961325753181,1.0,1.0,0.98,34,GFP_AEQVI_Sarkisyan_2016,fragility_aware,5,4
random,50,0.36,0.5785918706733185,0.991143597478439,3.08,1.0,0.36,35,GFP_AEQVI_Sarkisyan_2016,motif_avoidance,5,0
novelty,50,0.12,0.3933006535947712,0.9810496190586688,5.0,1.0,0.12,35,GFP_AEQVI_Sarkisyan_2016,motif_avoidance,5,0
objective_only,50,0.34,0.5930293537533357,0.9835247708550876,3.32,1.0,0.34,35,GFP_AEQVI_Sarkisyan_2016,motif_avoidance,5,0
dms_prior_rerank,50,1.0,0.9036001856363847,0.999961325753181,1.0,1.0,1.0,35,GFP_AEQVI_Sarkisyan_2016,motif_avoidance,5,0
editguard_guided,50,1.0,0.9036001856363847,0.999961325753181,1.0,1.0,1.0,35,GFP_AEQVI_Sarkisyan_2016,motif_avoidance,5,0
random,50,0.24,0.5754364388753529,0.9988591097188382,3.02,1.0,0.24,35,GFP_AEQVI_Sarkisyan_2016,motif_avoidance,5,1
novelty,50,0.2,0.4556483737479213,0.9673976099315466,5.0,1.0,0.2,35,GFP_AEQVI_Sarkisyan_2016,motif_avoidance,5,1
objective_only,50,0.18,0.5319795413234327,0.9916656998104962,3.38,1.0,0.18,35,GFP_AEQVI_Sarkisyan_2016,motif_avoidance,5,1
dms_prior_rerank,50,1.0,0.921760838457671,0.999961325753181,1.0,1.0,1.0,35,GFP_AEQVI_Sarkisyan_2016,motif_avoidance,5,1
editguard_guided,50,1.0,0.921760838457671,0.999961325753181,1.0,1.0,1.0,35,GFP_AEQVI_Sarkisyan_2016,motif_avoidance,5,1
random,50,0.3,0.547457168271648,0.9733147696948602,3.16,1.0,0.3,35,GFP_AEQVI_Sarkisyan_2016,motif_avoidance,5,2
novelty,50,0.12,0.3436906833739413,0.99151100282322,5.0,1.0,0.12,35,GFP_AEQVI_Sarkisyan_2016,motif_avoidance,5,2
objective_only,50,0.3,0.5771520284642456,0.9963452836756004,3.06,1.0,0.3,35,GFP_AEQVI_Sarkisyan_2016,motif_avoidance,5,2
dms_prior_rerank,50,0.98,0.9177278879993811,0.9975828595738098,1.0,1.0,0.98,35,GFP_AEQVI_Sarkisyan_2016,motif_avoidance,5,2
editguard_guided,50,0.98,0.9177278879993811,0.9975828595738098,1.0,1.0,0.98,35,GFP_AEQVI_Sarkisyan_2016,motif_avoidance,5,2
random,50,0.26,0.5399240051050005,0.9648064353946707,3.28,1.0,0.26,35,GFP_AEQVI_Sarkisyan_2016,motif_avoidance,5,3
novelty,50,0.1,0.375243841126194,0.9160382101558572,5.0,1.0,0.1,35,GFP_AEQVI_Sarkisyan_2016,motif_avoidance,5,3
objective_only,50,0.14,0.48719611710561933,0.9879723092392776,3.36,1.0,0.14,35,GFP_AEQVI_Sarkisyan_2016,motif_avoidance,5,3
dms_prior_rerank,50,1.0,0.9208519936574235,0.9988397725954287,1.0,1.0,1.0,35,GFP_AEQVI_Sarkisyan_2016,motif_avoidance,5,3
editguard_guided,50,1.0,0.9208519936574235,0.9988397725954287,1.0,1.0,1.0,35,GFP_AEQVI_Sarkisyan_2016,motif_avoidance,5,3
random,50,0.34,0.5492354101403876,0.9871408129326681,3.04,1.0,0.34,35,GFP_AEQVI_Sarkisyan_2016,motif_avoidance,5,4
novelty,50,0.1,0.36016977994353566,0.9289940828402367,5.0,1.0,0.1,35,GFP_AEQVI_Sarkisyan_2016,motif_avoidance,5,4
objective_only,50,0.38,0.5856802800015469,0.9964226321692385,3.06,1.0,0.38,35,GFP_AEQVI_Sarkisyan_2016,motif_avoidance,5,4
dms_prior_rerank,50,1.0,0.921381057353908,0.9948563251730672,1.0,1.0,1.0,35,GFP_AEQVI_Sarkisyan_2016,motif_avoidance,5,4
editguard_guided,50,1.0,0.921381057353908,0.9948563251730672,1.0,1.0,1.0,35,GFP_AEQVI_Sarkisyan_2016,motif_avoidance,5,4
