task_idx,dataset_id,objective,edit_budget,seed,method,n_selected,functional_hit_rate,mean_fitness,best_fitness,mean_edit_distance,constraint_satisfaction_rate,joint_success_rate
34,F7YBW8_MESOW_Ding_2023,motif_avoidance,1,3,editguard_diffusion,50,0.96,0.8964857359252715,0.9897753092653371,1.0,1.0,0.96
34,F7YBW8_MESOW_Ding_2023,motif_avoidance,1,4,editguard_diffusion,50,1.0,0.9152562484221157,0.9897753092653371,1.0,1.0,1.0
35,F7YBW8_MESOW_Ding_2023,novelty,2,0,editguard_diffusion,50,0.9,0.8789901540015147,0.9917950012623075,1.44,1.0,0.9
35,F7YBW8_MESOW_Ding_2023,novelty,2,1,editguard_diffusion,50,0.94,0.8834662963898006,0.9960868467558698,1.48,1.0,0.94
35,F7YBW8_MESOW_Ding_2023,novelty,2,2,editguard_diffusion,50,0.92,0.8774501388538246,0.9905326937642009,1.42,1.0,0.92
35,F7YBW8_MESOW_Ding_2023,novelty,2,3,editguard_diffusion,50,0.96,0.8912345367331481,0.9960868467558698,1.5,1.0,0.96
35,F7YBW8_MESOW_Ding_2023,novelty,2,4,editguard_diffusion,50,0.92,0.8828578641757133,0.9917950012623075,1.52,1.0,0.92
36,F7YBW8_MESOW_Ding_2023,fragility_aware,2,0,editguard_diffusion,50,1.0,0.9442388285786417,0.9960868467558698,1.34,1.0,1.0
36,F7YBW8_MESOW_Ding_2023,fragility_aware,2,1,editguard_diffusion,50,1.0,0.9422948750315576,0.9960868467558698,1.32,1.0,1.0
36,F7YBW8_MESOW_Ding_2023,fragility_aware,2,2,editguard_diffusion,50,1.0,0.9384423125473366,0.9960868467558698,1.32,1.0,1.0
36,F7YBW8_MESOW_Ding_2023,fragility_aware,2,3,editguard_diffusion,50,1.0,0.9355011360767481,0.9960868467558698,1.4,1.0,1.0
36,F7YBW8_MESOW_Ding_2023,fragility_aware,2,4,editguard_diffusion,50,1.0,0.9383160817975258,0.9905326937642009,1.34,1.0,1.0
37,F7YBW8_MESOW_Ding_2023,motif_avoidance,2,0,editguard_diffusion,50,0.94,0.8928250441807626,0.9917950012623075,1.4,1.0,0.94
37,F7YBW8_MESOW_Ding_2023,motif_avoidance,2,1,editguard_diffusion,50,0.92,0.889704620045443,0.9917950012623075,1.44,1.0,0.92
37,F7YBW8_MESOW_Ding_2023,motif_avoidance,2,2,editguard_diffusion,50,0.9,0.8800782630648826,0.9917950012623075,1.34,1.0,0.9
37,F7YBW8_MESOW_Ding_2023,motif_avoidance,2,3,editguard_diffusion,50,0.94,0.8818959858621561,0.9905326937642009,1.42,1.0,0.94
37,F7YBW8_MESOW_Ding_2023,motif_avoidance,2,4,editguard_diffusion,50,0.9,0.8648548346377177,0.983211310275183,1.5,1.0,0.9
38,F7YBW8_MESOW_Ding_2023,novelty,3,0,editguard_diffusion,50,0.78,0.8033375410249937,0.9988639232517041,2.68,1.0,0.78
38,F7YBW8_MESOW_Ding_2023,novelty,3,1,editguard_diffusion,50,0.68,0.7715526382226711,0.9986114617520828,2.7,1.0,0.68
38,F7YBW8_MESOW_Ding_2023,novelty,3,2,editguard_diffusion,50,0.74,0.8231570310527645,0.9986114617520828,2.8,1.0,0.74
38,F7YBW8_MESOW_Ding_2023,novelty,3,3,editguard_diffusion,50,0.7,0.8083653117899519,0.9986114617520828,2.76,1.0,0.7
38,F7YBW8_MESOW_Ding_2023,novelty,3,4,editguard_diffusion,50,0.7,0.776517293612724,0.9897753092653371,2.78,1.0,0.7
39,F7YBW8_MESOW_Ding_2023,fragility_aware,3,0,editguard_diffusion,50,0.92,0.8875561726836658,0.9936884625094673,2.1,1.0,0.92
39,F7YBW8_MESOW_Ding_2023,fragility_aware,3,1,editguard_diffusion,50,0.92,0.9009745013885383,0.9917950012623075,1.92,1.0,0.92
39,F7YBW8_MESOW_Ding_2023,fragility_aware,3,2,editguard_diffusion,50,0.94,0.9030270133804595,0.9936884625094673,2.04,1.0,0.94
39,F7YBW8_MESOW_Ding_2023,fragility_aware,3,3,editguard_diffusion,50,0.9,0.8845607169906589,0.9936884625094673,2.18,1.0,0.9
39,F7YBW8_MESOW_Ding_2023,fragility_aware,3,4,editguard_diffusion,50,0.98,0.922403433476395,0.9960868467558698,1.84,1.0,0.98
40,F7YBW8_MESOW_Ding_2023,motif_avoidance,3,0,editguard_diffusion,50,0.78,0.8160338298409493,0.9988639232517041,2.58,1.0,0.78
40,F7YBW8_MESOW_Ding_2023,motif_avoidance,3,1,editguard_diffusion,50,0.66,0.7794420600858367,0.983211310275183,2.72,1.0,0.66
40,F7YBW8_MESOW_Ding_2023,motif_avoidance,3,2,editguard_diffusion,50,0.68,0.7985205756122191,0.9988639232517041,2.7,1.0,0.68
40,F7YBW8_MESOW_Ding_2023,motif_avoidance,3,3,editguard_diffusion,50,0.72,0.8001426407472861,0.9939409240090886,2.56,1.0,0.72
40,F7YBW8_MESOW_Ding_2023,motif_avoidance,3,4,editguard_diffusion,50,0.64,0.7836745771269881,0.9939409240090886,2.62,1.0,0.64
41,F7YBW8_MESOW_Ding_2023,novelty,5,0,editguard_diffusion,50,0.6,0.7717419843473872,0.9854834637717748,4.14,1.0,0.6
41,F7YBW8_MESOW_Ding_2023,novelty,5,1,editguard_diffusion,50,0.78,0.8211991921232011,0.9842211562736682,4.04,1.0,0.78
41,F7YBW8_MESOW_Ding_2023,novelty,5,2,editguard_diffusion,50,0.82,0.8465084574602373,0.993057308760414,4.1,1.0,0.82
41,F7YBW8_MESOW_Ding_2023,novelty,5,3,editguard_diffusion,50,0.82,0.850559202221661,0.9950770007573845,3.94,1.0,0.82
41,F7YBW8_MESOW_Ding_2023,novelty,5,4,editguard_diffusion,50,0.7,0.7825498611461752,0.9899015400151477,4.08,1.0,0.7
42,F7YBW8_MESOW_Ding_2023,fragility_aware,5,0,editguard_diffusion,50,0.76,0.8352537238071194,0.99419338550871,2.56,1.0,0.76
42,F7YBW8_MESOW_Ding_2023,fragility_aware,5,1,editguard_diffusion,50,0.8,0.8369792981570312,0.9960868467558698,2.72,1.0,0.8
42,F7YBW8_MESOW_Ding_2023,fragility_aware,5,2,editguard_diffusion,50,0.82,0.8603231507195153,0.996718000504923,2.74,1.0,0.82
42,F7YBW8_MESOW_Ding_2023,fragility_aware,5,3,editguard_diffusion,50,0.9,0.8688752840191871,0.996718000504923,2.72,1.0,0.9
42,F7YBW8_MESOW_Ding_2023,fragility_aware,5,4,editguard_diffusion,50,0.84,0.8768088866447866,0.983211310275183,2.64,1.0,0.84
43,F7YBW8_MESOW_Ding_2023,motif_avoidance,5,0,editguard_diffusion,50,0.7,0.790272658419591,0.999621307750568,3.7,1.0,0.7
43,F7YBW8_MESOW_Ding_2023,motif_avoidance,5,1,editguard_diffusion,50,0.76,0.794705882352941,0.9939409240090886,3.86,1.0,0.76
43,F7YBW8_MESOW_Ding_2023,motif_avoidance,5,2,editguard_diffusion,50,0.66,0.7755503660691744,0.9906589245140116,3.86,1.0,0.66
43,F7YBW8_MESOW_Ding_2023,motif_avoidance,5,3,editguard_diffusion,50,0.8,0.8181456702852814,0.9989901540015148,3.74,1.0,0.8
43,F7YBW8_MESOW_Ding_2023,motif_avoidance,5,4,editguard_diffusion,50,0.78,0.8178111587982834,0.990154001514769,4.02,1.0,0.78
44,GCN4_YEAST_Staller_2018,novelty,2,0,editguard_diffusion,50,0.52,0.664139499620925,0.9818043972706596,1.56,1.0,0.52
44,GCN4_YEAST_Staller_2018,novelty,2,1,editguard_diffusion,50,0.46,0.6706065200909781,0.9586808188021229,1.58,1.0,0.46
44,GCN4_YEAST_Staller_2018,novelty,2,2,editguard_diffusion,50,0.48,0.6550644427596665,0.9818043972706596,1.52,1.0,0.48
44,GCN4_YEAST_Staller_2018,novelty,2,3,editguard_diffusion,50,0.52,0.6866489764973465,0.9818043972706596,1.6,1.0,0.52
44,GCN4_YEAST_Staller_2018,novelty,2,4,editguard_diffusion,50,0.42,0.639325246398787,0.9818043972706596,1.52,1.0,0.42
45,GCN4_YEAST_Staller_2018,fragility_aware,2,0,editguard_diffusion,50,0.5,0.6986580742987113,0.9492039423805914,1.58,1.0,0.5
45,GCN4_YEAST_Staller_2018,fragility_aware,2,1,editguard_diffusion,50,0.54,0.7216376042456406,0.9818043972706596,1.56,1.0,0.54
45,GCN4_YEAST_Staller_2018,fragility_aware,2,2,editguard_diffusion,50,0.48,0.6838968915845336,0.9586808188021229,1.58,1.0,0.48
45,GCN4_YEAST_Staller_2018,fragility_aware,2,3,editguard_diffusion,50,0.48,0.677270659590599,0.9818043972706596,1.58,1.0,0.48
45,GCN4_YEAST_Staller_2018,fragility_aware,2,4,editguard_diffusion,50,0.54,0.7186353297952995,0.9818043972706596,1.56,1.0,0.54
46,GCN4_YEAST_Staller_2018,motif_avoidance,2,0,editguard_diffusion,50,0.52,0.6947156937073541,0.9586808188021229,1.54,1.0,0.52
46,GCN4_YEAST_Staller_2018,motif_avoidance,2,1,editguard_diffusion,50,0.5,0.6676573161485975,0.9586808188021229,1.56,1.0,0.5
46,GCN4_YEAST_Staller_2018,motif_avoidance,2,2,editguard_diffusion,50,0.48,0.675284306292646,0.9492039423805914,1.54,1.0,0.48
46,GCN4_YEAST_Staller_2018,motif_avoidance,2,3,editguard_diffusion,50,0.44,0.6526383623957542,0.9586808188021229,1.58,1.0,0.44
46,GCN4_YEAST_Staller_2018,motif_avoidance,2,4,editguard_diffusion,50,0.48,0.6582941622441244,0.9818043972706596,1.46,1.0,0.48
47,GCN4_YEAST_Staller_2018,novelty,3,0,editguard_diffusion,50,0.42,0.6130477634571645,0.9965883244882486,2.48,1.0,0.42
47,GCN4_YEAST_Staller_2018,novelty,3,1,editguard_diffusion,50,0.42,0.6167930250189536,0.9965883244882486,2.64,1.0,0.42
47,GCN4_YEAST_Staller_2018,novelty,3,2,editguard_diffusion,50,0.44,0.6346777862016679,0.978013646702047,2.38,1.0,0.44
47,GCN4_YEAST_Staller_2018,novelty,3,3,editguard_diffusion,50,0.38,0.6086277482941622,0.9965883244882486,2.52,1.0,0.38
47,GCN4_YEAST_Staller_2018,novelty,3,4,editguard_diffusion,50,0.5,0.68579226686884,0.9965883244882486,2.64,1.0,0.5
48,GCN4_YEAST_Staller_2018,fragility_aware,3,0,editguard_diffusion,50,0.46,0.6453373768006065,0.9927975739196361,2.4,1.0,0.46
48,GCN4_YEAST_Staller_2018,fragility_aware,3,1,editguard_diffusion,50,0.38,0.6114404852160729,0.9799090219863533,2.62,1.0,0.38
48,GCN4_YEAST_Staller_2018,fragility_aware,3,2,editguard_diffusion,50,0.5,0.6748369977255497,0.9927975739196361,2.36,1.0,0.5
48,GCN4_YEAST_Staller_2018,fragility_aware,3,3,editguard_diffusion,50,0.52,0.687915087187263,0.9965883244882486,2.46,1.0,0.52
48,GCN4_YEAST_Staller_2018,fragility_aware,3,4,editguard_diffusion,50,0.46,0.6779681576952237,0.986732373009856,2.52,1.0,0.46
49,GCN4_YEAST_Staller_2018,motif_avoidance,3,0,editguard_diffusion,50,0.5,0.6557695223654284,0.9965883244882486,2.4,1.0,0.5
49,GCN4_YEAST_Staller_2018,motif_avoidance,3,1,editguard_diffusion,50,0.62,0.7338362395754359,0.9927975739196361,2.44,1.0,0.62
49,GCN4_YEAST_Staller_2018,motif_avoidance,3,2,editguard_diffusion,50,0.54,0.7011523881728583,0.9965883244882486,2.44,1.0,0.54
49,GCN4_YEAST_Staller_2018,motif_avoidance,3,3,editguard_diffusion,50,0.38,0.5998483699772555,0.9833206974981046,2.6,1.0,0.38
49,GCN4_YEAST_Staller_2018,motif_avoidance,3,4,editguard_diffusion,50,0.46,0.663805913570887,0.9859742228961335,2.42,1.0,0.46
